voltage,current,temperature,cycle_count,capacity,soh
3.115,1.9947,11.9859,4,1.1306,97.96
3.1094,1.9947,12.0044,5,1.1218,97.2
3.1068,1.9945,12.1339,6,1.1136,96.49
3.0834,1.9944,12.3271,7,1.0865,94.14
3.0806,1.9945,12.1645,8,1.0647,92.26
3.0828,1.9943,12.1287,9,1.0809,93.66
3.0951,1.9942,12.2452,10,1.0853,94.04
3.078,1.9941,12.1909,11,1.0505,91.02
3.0993,1.9937,12.1631,12,1.0854,94.05
3.076,1.994,12.2925,13,1.0508,91.05
3.0768,1.9937,12.1295,14,1.0609,91.93
3.0908,1.9936,12.3646,15,1.0706,92.77
3.0706,1.9937,12.1283,16,1.024,88.73
3.0875,1.9931,12.3021,17,1.0671,92.46
3.0715,1.9931,12.3666,18,1.0279,89.07
3.0649,1.9933,12.1334,19,1.0325,89.47
3.0921,1.9926,12.1468,20,1.0559,91.5
3.0752,1.9929,12.4935,21,1.0445,90.51
3.0637,1.9928,12.2124,22,1.0353,89.71
3.0817,1.9929,12.5338,23,1.0763,93.26
3.0713,1.9924,12.1575,24,1.0352,89.7
3.0775,1.9926,12.5005,25,1.0514,91.11
3.0817,1.9922,12.1298,26,1.0603,91.88
3.0656,1.9926,12.4376,27,1.0237,88.7
3.0785,1.9923,12.5,28,1.0466,90.69
3.0626,1.9925,12.4073,29,1.0031,86.92
3.0707,1.9919,12.1268,30,1.0462,90.65
3.0689,1.9921,12.4882,31,1.0156,88.0
3.0595,1.9916,12.1415,32,1.025,88.82
3.0516,1.9919,12.3951,33,0.9801,84.93
3.0773,1.9916,12.1945,34,1.0368,89.84
3.0764,1.9917,12.3247,35,1.0268,88.97
3.0735,1.9916,12.4566,36,1.015,87.95
3.0586,1.9916,12.4932,37,0.9905,85.82
3.0655,1.9913,12.4971,38,1.0146,87.91
3.0546,1.9915,12.4997,39,0.9811,85.01
3.0507,1.9913,12.2331,40,1.0042,87.01
3.0707,1.991,12.38,41,1.0078,87.33
3.0516,1.9909,12.6163,42,0.9825,85.13
3.0722,1.9919,12.8296,43,1.1097,96.15
3.0944,1.992,12.5899,44,1.1137,96.5
3.0708,1.9922,12.4996,45,1.0385,89.99
3.0933,1.9916,12.5504,46,1.0769,93.31
3.0749,1.9914,12.4324,47,1.0722,92.9
3.0677,1.9913,12.5166,48,1.0125,87.73
3.0638,1.9909,12.387,49,1.028,89.08
3.0696,1.9913,12.8644,50,1.0304,89.29
3.0775,1.9909,12.4529,51,1.0556,91.47
3.0657,1.991,12.7172,52,1.0011,86.75
3.0877,1.9905,12.48,53,1.0467,90.69
3.0801,1.9902,12.5309,54,1.0472,90.74
3.0638,1.9906,12.9003,55,1.0103,87.54
3.224,1.1711,12.4635,1,0.7399,63.43
3.2506,1.649,13.2291,2,1.1665,100.0
3.3126,1.5572,12.7679,3,1.1053,94.75
3.0145,1.9975,14.4855,4,1.096,93.96
3.3621,1.4976,12.2107,5,1.0754,92.19
3.0194,1.997,14.3829,6,1.0655,91.34
3.2949,1.6641,12.6465,7,1.0568,90.6
3.0996,1.9716,13.5018,8,1.0449,89.57
3.3443,1.5296,12.3107,9,1.0458,89.65
3.3394,1.5282,12.4496,10,1.0182,87.28
3.1067,1.9701,13.3926,11,1.0226,87.66
3.3713,1.5,12.0452,12,1.0389,89.06
3.1171,1.8654,14.0271,13,1.0173,87.21
3.3723,1.5115,11.987,14,1.0332,88.57
3.3752,1.4979,11.9612,15,1.0095,86.54
3.068,1.9179,14.3039,16,0.9862,84.54
3.08,1.9315,14.0146,17,1.008,86.41
3.0995,1.9205,13.8274,18,1.0153,87.04
3.1351,1.8496,13.7932,19,1.0107,86.64
3.3618,1.5258,12.0066,20,1.0104,86.62
3.0697,1.9224,14.2233,21,0.9801,84.02
3.0996,1.9101,13.8167,22,1.1017,94.44
3.3276,1.602,12.2974,23,1.0827,92.81
3.0909,1.9237,13.9177,24,1.0575,90.65
3.1256,1.8804,13.7382,25,1.0386,89.03
3.091,1.9051,14.021,26,1.0073,86.35
3.3711,1.5219,11.9099,27,1.016,87.1
3.3383,1.5596,12.3136,28,1.0158,87.08
3.2752,1.6471,12.8355,29,1.0015,85.86
3.0826,1.9257,14.0253,30,0.9812,84.12
3.3355,1.5633,12.2064,31,0.9987,85.62
3.0696,1.9167,14.1579,32,0.9584,82.16
3.1084,1.8792,13.877,33,0.9801,84.02
3.3582,1.5205,12.0007,34,0.972,83.33
3.1057,1.8783,13.9614,35,0.9693,83.09
3.0761,1.8964,14.1411,36,0.948,81.26
3.121,1.8577,13.8571,37,0.9639,82.62
3.33,1.5519,12.3,38,0.9682,83.0
3.067,1.9125,14.2121,39,0.9407,80.64
3.2243,1.7011,13.2324,40,0.9618,82.45
3.3483,1.5163,12.0985,41,0.9332,80.0
3.0573,1.9284,14.3161,42,0.9313,79.84
3.077,1.8955,14.0836,43,0.9976,85.52
3.0858,1.9122,14.0716,44,0.9833,84.29
3.3303,1.5659,12.2379,45,0.9904,84.9
3.0718,1.9199,14.1827,46,0.95,81.44
3.0795,1.9091,14.1033,47,0.9526,81.66
3.067,1.8522,14.0734,48,0.885,75.87
3.0925,1.9079,14.0811,49,0.9937,85.19
3.1099,1.8886,13.8829,50,0.9955,85.34
3.0917,1.9132,13.9769,51,0.9754,83.62
3.0921,1.9033,14.0015,52,0.966,82.81
3.0868,1.9028,14.0936,53,0.9574,82.07
3.0726,1.8852,14.3003,54,0.9295,79.68
3.0768,1.8842,14.1241,55,0.9324,79.92
3.2912,1.6062,12.6453,56,0.9546,81.83
3.0675,1.9186,14.2233,57,0.933,79.98
3.0671,1.8905,14.1392,58,0.9233,79.15
3.0788,1.8976,14.0874,59,0.9258,79.36
3.0669,1.8894,14.203,60,0.9163,78.55
3.2823,1.6117,12.6729,61,0.9387,80.47
3.0632,1.916,14.2671,62,0.9159,78.51
3.3294,1.5311,12.174,63,0.9203,78.89
3.0592,1.924,14.2408,64,0.9111,78.1
3.0607,1.8955,14.2753,65,0.8981,76.98
3.3097,1.5629,12.3199,66,0.9279,79.54
3.0688,1.9221,14.0173,67,0.9118,78.17
3.0643,1.8938,14.3097,68,0.8936,76.61
3.0509,1.8757,14.2058,69,0.9101,78.02
3.0724,1.8855,14.3433,70,0.9115,78.14
3.2925,1.5893,12.5211,71,0.9337,80.04
3.0615,1.9123,14.32,72,0.8982,76.99
3.1048,1.8598,13.8178,73,0.9139,78.35
3.0592,1.8914,14.2305,74,0.8765,75.14
3.0575,1.9003,14.3437,75,0.8855,75.91
3.0567,1.8903,14.1466,76,0.8819,75.6
3.1514,1.7846,13.5522,77,0.9046,77.54
3.0562,1.8986,14.2808,78,0.8735,74.88
3.2366,1.6592,12.9263,79,0.9031,77.42
3.0378,1.9082,14.2295,80,0.8712,74.68
3.0966,1.8642,13.8891,81,0.8936,76.61
3.0611,1.9064,14.0983,82,0.8835,75.74
3.0558,1.9063,14.2056,83,0.8779,75.26
3.0499,1.8957,14.2,84,0.8599,73.72
3.0516,1.8948,14.2882,85,0.8697,74.56
3.0472,1.8951,14.2089,86,0.8638,74.05
3.2313,1.6588,12.9362,87,0.8866,76.0
3.0562,1.9143,14.0842,88,0.869,74.49
3.0491,1.8912,14.2759,89,0.8474,72.65
3.0593,1.8399,14.3067,90,0.88,75.43
3.0705,1.8792,13.9706,91,0.911,78.1
3.067,1.8583,13.7992,92,0.9122,78.19
3.0722,1.8751,13.8534,93,0.8872,76.05
3.1173,1.8007,13.5149,94,0.8961,76.82
3.0561,1.8631,13.7895,95,0.8851,75.88
3.2277,1.6262,12.6322,96,0.8793,75.38
3.0511,1.8733,14.1332,97,0.8461,72.53
3.1101,1.8049,13.4451,98,0.8706,74.63
3.0485,1.8599,13.9065,99,0.8441,72.35
3.0721,1.8568,13.6005,100,0.8536,73.18
3.0781,1.8333,13.6223,101,0.8525,73.07
3.048,1.8582,14.0717,102,0.8374,71.78
3.2439,1.172,11.879,1,0.799,60.54
3.2904,1.7488,12.4153,2,1.3199,100.0
3.3262,1.7062,12.3602,3,1.277,96.75
3.3385,1.7298,12.1828,4,1.2573,95.25
3.3691,1.6306,11.9952,5,1.2068,91.43
3.3597,1.6935,12.0159,6,1.2077,91.5
3.3311,1.7971,12.3105,7,1.201,90.99
3.3352,1.8222,12.2033,8,1.1891,90.09
3.397,1.6054,11.9742,9,1.1697,88.62
3.3803,1.6276,12.146,10,1.1484,87.0
3.3446,1.8078,12.075,11,1.1528,87.34
3.4017,1.5937,11.9535,12,1.1318,85.75
3.3778,1.6459,12.0912,13,1.1327,85.81
3.4112,1.5847,11.8415,14,1.1161,84.56
3.4062,1.5877,11.855,15,1.0985,83.22
3.4007,1.5866,11.9173,16,1.0926,82.78
3.3734,1.6559,12.135,17,1.1092,84.03
3.3751,1.6683,12.0855,18,1.1075,83.91
3.3799,1.6519,12.0351,19,1.1068,83.85
3.4132,1.5634,11.694,20,1.0727,81.27
3.3882,1.6103,12.026,21,1.0777,81.65
3.3833,1.6644,11.8473,22,1.1982,90.78
3.406,1.6297,11.6424,23,1.1625,88.08
3.3951,1.6481,11.772,24,1.1557,87.56
3.3679,1.6964,11.9835,25,1.1374,86.18
3.3809,1.6478,11.9086,26,1.1126,84.3
3.4147,1.6022,11.5894,27,1.0987,83.24
3.4123,1.6072,11.6297,28,1.0985,83.23
3.4044,1.6278,11.6472,29,1.1029,83.56
3.3673,1.6826,12.0222,30,1.095,82.96
3.4104,1.613,11.5422,31,1.0891,82.51
3.3875,1.6304,11.826,32,1.0733,81.32
3.3533,1.7181,12.0386,33,1.0954,82.99
3.4031,1.6151,11.5932,34,1.064,80.61
3.3737,1.6808,11.8736,35,1.0858,82.26
3.3827,1.6384,11.8093,36,1.0589,80.22
3.3642,1.702,11.933,37,1.0813,81.93
3.4082,1.6139,11.5373,38,1.0616,80.43
3.372,1.6588,11.9422,39,1.0594,80.26
3.3954,1.6451,11.6544,40,1.0743,81.39
3.3886,1.6344,11.7227,41,1.0406,78.84
3.3568,1.6871,12.1391,42,1.0576,80.13
3.3817,1.6536,11.7258,43,1.0984,83.22
3.3326,1.747,12.1409,44,1.1098,84.08
3.4158,1.6103,11.3224,45,1.0793,81.77
3.3644,1.6798,11.8997,46,1.0716,81.19
3.3556,1.7033,11.9698,47,1.0746,81.42
3.2814,1.8584,11.9449,48,1.0864,82.31
3.334,1.7578,12.0289,49,1.134,85.92
3.3557,1.7279,11.715,50,1.1177,84.68
3.3534,1.7321,11.8106,51,1.1046,83.69
3.3562,1.7209,11.7656,52,1.0897,82.56
3.3655,1.6929,11.6667,53,1.0755,81.49
3.3658,1.6675,11.7089,54,1.061,80.38
3.3849,1.6378,11.4501,55,1.0518,79.69
3.4101,1.6146,11.1316,56,1.0554,79.96
3.3607,1.6848,11.7388,57,1.0533,79.8
3.3928,1.6205,11.3307,58,1.0315,78.15
3.338,1.7351,11.7174,59,1.0533,79.81
3.3837,1.6356,11.448,60,1.0318,78.17
3.4035,1.621,11.1134,61,1.0354,78.45
3.3488,1.6951,11.7599,62,1.0322,78.21
3.4003,1.6079,11.0952,63,1.0115,76.64
3.3343,1.729,11.8554,64,1.0414,78.9
3.3787,1.6439,11.5015,65,1.0217,77.41
3.4133,1.5923,10.9225,66,1.0133,76.77
3.3358,1.732,11.6791,67,1.03,78.04
3.3537,1.6778,11.7167,68,1.0189,77.2
3.3665,1.6532,11.332,69,1.0291,77.97
3.3191,1.7488,11.9678,70,1.0568,80.06
3.4032,1.6202,11.0154,71,1.0292,77.97
3.3438,1.7041,11.818,72,1.0321,78.2
3.3725,1.6884,11.2953,73,1.0409,78.86
3.3554,1.6715,11.5892,74,1.0112,76.61
3.328,1.7382,11.8571,75,1.0338,78.32
3.3803,1.6384,11.2763,76,1.004,76.07
3.3795,1.6721,11.2208,77,1.0334,78.3
3.3419,1.7041,11.7594,78,1.0099,76.51
3.3994,1.6296,10.9882,79,1.0126,76.72
3.3675,1.6516,11.3557,80,0.9949,75.38
3.3529,1.7175,11.4433,81,1.0241,77.59
3.3131,1.7694,11.7858,82,1.0209,77.35
3.3312,1.7383,11.7264,83,1.0161,76.98
3.3612,1.676,11.4728,84,0.9988,75.67
3.3172,1.758,11.8022,85,1.0159,76.97
3.3672,1.6639,11.3632,86,0.9963,75.49
3.3949,1.6391,10.9498,87,1.0054,76.17
3.3101,1.7742,11.7064,88,1.0091,76.46
3.3459,1.6963,11.5835,89,0.9985,75.65
3.2453,1.868,11.9615,90,1.0892,82.52
3.3033,1.7869,11.5226,91,1.0794,81.78
3.3954,1.6148,10.7219,92,1.0326,78.23
3.3194,1.7602,11.4115,93,1.0499,79.54
3.3844,1.6552,10.8105,94,1.0454,79.2
3.396,1.6116,10.7142,95,1.0002,75.78
3.4092,1.5966,10.4787,96,1.0084,76.4
3.3181,1.7248,11.5774,97,1.0037,76.04
3.3705,1.6762,10.8893,98,1.0285,77.93
3.358,1.6567,11.1259,99,0.9817,74.38
3.3306,1.7367,11.1803,100,1.0127,76.73
3.3451,1.7133,11.1028,101,1.0201,77.29
3.3411,1.6854,11.4129,102,0.9908,75.06
3.2955,1.0829,9.9794,1,0.7853,58.41
3.2781,1.72,11.0674,2,1.3444,100.0
3.3106,1.6906,10.8895,3,1.3175,98.0
3.3173,1.727,10.7645,4,1.2974,96.5
3.344,1.6421,10.6557,5,1.264,94.02
3.3364,1.7048,10.6044,6,1.2589,93.65
3.3009,1.8248,10.7476,7,1.2806,95.26
3.3051,1.8508,10.6423,8,1.2573,93.52
3.3671,1.6314,10.4494,9,1.2226,90.95
3.3507,1.6617,10.5351,10,1.2293,91.44
3.3162,1.8456,10.5966,11,1.2276,91.31
3.3638,1.6427,10.5189,12,1.2134,90.26
3.3457,1.6958,10.5533,13,1.2302,91.51
3.3731,1.6348,10.4147,14,1.1928,88.72
3.3698,1.6382,10.3942,15,1.1867,88.27
3.3623,1.6447,10.4419,16,1.1915,88.63
3.3441,1.7076,10.5565,17,1.2142,90.32
3.345,1.7219,10.5363,18,1.2094,89.96
3.3504,1.7044,10.4952,19,1.2071,89.79
3.3782,1.6318,10.3019,20,1.163,86.51
3.3621,1.655,10.454,21,1.1789,87.69
3.346,1.7306,10.3903,22,1.2945,96.29
3.3654,1.6965,10.2903,23,1.2603,93.74
3.369,1.692,10.2631,24,1.2409,92.3
3.3465,1.7416,10.4,25,1.2522,93.14
3.3528,1.7009,10.4098,26,1.2279,91.34
3.3743,1.6643,10.2496,27,1.1917,88.65
3.3764,1.6613,10.237,28,1.1859,88.21
3.375,1.6742,10.1982,29,1.1841,88.08
3.3501,1.7212,10.4309,30,1.206,89.71
3.3791,1.6603,10.1395,31,1.1654,86.69
3.3612,1.6773,10.3084,32,1.179,87.7
3.3464,1.7401,10.3684,33,1.2013,89.36
3.3683,1.6717,10.2047,34,1.1656,86.7
3.3595,1.7117,10.3156,35,1.1803,87.8
3.3616,1.6777,10.2768,36,1.1658,86.72
3.3558,1.7245,10.3264,37,1.1764,87.51
3.377,1.663,10.173,38,1.1458,85.23
3.3577,1.69,10.3599,39,1.1676,86.85
3.3774,1.6767,10.1609,40,1.1456,85.22
3.3656,1.6752,10.1944,41,1.1444,85.12
3.3568,1.701,10.4564,42,1.1605,86.33
3.3494,1.7282,10.3136,43,1.2272,91.29
3.3378,1.7699,10.4509,44,1.2455,92.65
3.3798,1.6778,10.0664,45,1.1722,87.2
3.3529,1.7208,10.4375,46,1.1954,88.92
3.3506,1.7355,10.4139,47,1.192,88.66
3.2827,1.882,10.5137,48,1.2296,91.47
3.3312,1.7968,10.4777,49,1.2775,95.02
3.3452,1.7762,10.3173,50,1.2434,92.49
3.3414,1.7814,10.3807,51,1.2308,91.55
3.3436,1.7703,10.3645,52,1.2162,90.47
3.3431,1.7604,10.4186,53,1.2088,89.92
3.3476,1.7255,10.4675,54,1.1946,88.86
3.3573,1.7052,10.2476,55,1.1734,87.29
3.3828,1.6738,10.0603,56,1.1405,84.83
3.3461,1.7447,10.4618,57,1.1822,87.94
3.3642,1.6893,10.2178,58,1.1481,85.4
3.3401,1.768,10.3829,59,1.1825,87.96
3.3565,1.7051,10.3446,60,1.1552,85.93
3.3822,1.6728,10.0282,61,1.1217,83.44
3.3476,1.7377,10.4975,62,1.1627,86.49
3.3689,1.6792,10.0785,63,1.1247,83.66
3.3402,1.753,10.4376,64,1.1664,86.76
3.3607,1.6965,10.3277,65,1.1347,84.4
3.3845,1.6549,9.9313,66,1.1012,81.91
3.3408,1.7666,10.3414,67,1.1561,85.99
3.3542,1.7115,10.4947,68,1.1386,84.69
3.341,1.7343,10.2064,69,1.1757,87.46
3.3371,1.7634,10.5929,70,1.1969,89.03
3.3762,1.6845,9.9844,71,1.1267,83.81
3.3486,1.7384,10.5328,72,1.1601,86.29
3.3622,1.7331,10.1447,73,1.1361,84.51
3.3513,1.7159,10.4187,74,1.1397,84.78
3.3414,1.7532,10.533,75,1.156,85.99
3.3578,1.703,10.2943,76,1.1268,83.82
3.3668,1.7177,10.0504,77,1.1167,83.06
3.3488,1.7293,10.472,78,1.1331,84.28
3.381,1.675,9.9094,79,1.0894,81.03
3.3564,1.6969,10.2428,80,1.1121,82.72
3.3509,1.7535,10.2163,81,1.128,83.91
3.3389,1.7642,10.358,82,1.1387,84.7
3.3463,1.7433,10.4126,83,1.1271,83.84
3.3538,1.7118,10.3556,84,1.1102,82.58
3.3393,1.7524,10.4167,85,1.1345,84.39
3.3537,1.7103,10.3013,86,1.1085,82.45
3.3812,1.6754,9.9117,87,1.0768,80.1
3.3369,1.7685,10.349,88,1.1284,83.94
3.3523,1.7118,10.404,89,1.1066,82.32
3.3019,1.8438,10.6726,90,1.2716,94.59
3.3272,1.8121,10.3889,91,1.2416,92.35
3.3578,1.7203,10.0847,92,1.1747,87.38
3.3342,1.7963,10.3659,93,1.1989,89.18
3.3657,1.7223,10.0196,94,1.1461,85.26
3.3651,1.6997,10.06,95,1.1292,84.0
3.375,1.6859,9.8948,96,1.1103,82.59
3.3448,1.7404,10.5352,97,1.1539,85.83
3.3605,1.7349,10.116,98,1.1302,84.07
3.3538,1.7148,10.3322,99,1.1259,83.75
3.3417,1.7744,10.278,100,1.143,85.02
3.3456,1.7621,10.2635,101,1.1373,84.6
3.3496,1.7228,10.4527,102,1.1291,83.99
